id	externalId	latitude	longitude	city	postalCode	address	street	phone	open24h	mcDrive	open24h	wlan	coupons	toggo	mcCafe	closedFrom	closedTo	seoURL	wednesday	sunday	thursday	friday	tuesday	saturday	monday	name1	name2
674	864	49.9178656	10.8725694483	Hallstadt	96103	Hallstadt, Emil-Kemmerstr.	Emil-Kemmer-Str. 21	+49 951 6030203	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/hallstadt-emil-kemmer-str-21	08:00 - 01:00	08:00 - 01:00	08:00 - 01:00	08:00 - 03:00	08:00 - 01:00	08:00 - 03:00	08:00 - 01:00	McDonald's Restaurant	Ernst Oude Hengel Hallstadt e.K.
2722	1226	50.7813134428	6.50919987742	Düren	52351	Düren, Rudolf-Diesel-Str.	Rudolf-Diesel-Str. 3	+49 2421 406130	False	True	False	True	True	False	False	None	None	https://www.mcdonalds.de/restaurant/dueren-rudolf-diesel-str-3	08:30 - 00:00	09:00 - 00:00	08:30 - 00:00	08:30 - 01:00	08:30 - 00:00	08:30 - 01:00	08:30 - 00:00	McDonald's Restaurant	RD Peter H. Hess Restaurationsbetriebe GmbH
2978	1507	51.1211022414	7.37665081103	Wipperfürth	51688	Wipperfürth, Lenneper Str.	Lenneper Str. 63	+49 2267 6552451	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/wipperfuerth-lenneper-str-63	08:00 - 00:00	08:00 - 00:00	08:00 - 00:00	08:00 - 03:00	08:00 - 00:00	08:00 - 05:00	08:00 - 00:00	McDonald's Restaurant	McDonald´s Restaurant Martin Jellinghaus
163	297	50.1149522772	8.68620213714	Frankfurt am Main	60313	Frankfurt, Grosse Friedberger	Grosse Friedberger Str. 3-5	+49 69 294300	False	False	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/frankfurt-am-main-grosse-friedberger-str-3-5	07:00 - 01:00	08:00 - 01:00	07:00 - 01:00	07:00 - 01:00	07:00 - 01:00	07:00 - 01:00	07:00 - 01:00	McDonald's Restaurant	McDonald's Deutschland LLC
419	576	50.5517707194	11.7906028758	Schleiz	07907	Schleiz, Industriestr. 15	Industriestr. 15	+49 3663 402798	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/schleiz-industriestr-15	06:00 - 01:00	06:00 - 01:00	06:00 - 01:00	06:00 - 02:00	06:00 - 01:00	06:00 - 03:00	06:00 - 01:00	McDonald's Restaurant	Alexander Bahl-Voigt Systemgastronomie e.K.
675	865	50.5898578483	10.4113394888	Meiningen	98617	Meiningen, Leipzigerstr.	Leipziger Str. 110	+49 3693 471944	False	True	False	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/meiningen-leipziger-str-110	07:00 - 00:00	09:00 - 00:00	07:00 - 00:00	07:00 - 02:00	07:00 - 00:00	07:00 - 02:00	07:00 - 00:00	McDonald's Restaurant	Uwe Kurth Restaurantbetriebsgesellschaft mbH
2723	1227	51.2563138963	12.7258265887	Grimma	04668	Grimma, Autohof Grimma (A14)(A	Hengstbergstr. 11	+49 3437 999634	False	False	False	True	True	False	False	None	None	https://www.mcdonalds.de/restaurant/grimma-hengstbergstr-11	07:00 - 01:00	09:00 - 01:00	07:00 - 01:00	07:00 - 01:00	07:00 - 01:00	07:00 - 01:00	07:00 - 01:00	McDonald's Restaurant	Gerd Vogel Systemgastronomie
2979	1508	49.226978282	7.02260507276	Saarbrücken	66121	Saarbrücken, Eschberger Weg	Eschberger Weg 1	+49 681 8304009	True	True	True	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/saarbruecken-eschberger-weg-1	24h	24h	24h	24h	24h	24h	24h	McDonald's Restaurant	Harald Getrey Foodservice Restaurants e.K.
164	299	48.78379974	9.1811325737	Stuttgart	70173	Stuttgart, Hauptbahnhof	Arnulf-Klett-Platz 2 (Hbf)	+49 711 2265811	False	False	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/stuttgart-arnulf-klett-platz-2	05:00 - 00:00	04:00 - 00:00	05:00 - 00:00	05:00 - 03:00	05:00 - 00:00	04:00 - 03:00	05:00 - 00:00	McDonald's Restaurant	Michael Betzien Systemgastronomie e. K.
420	577	48.3874352969	10.0358303709	Neu-Ulm	89231	Neu Ulm, Otto-Hahn-Str.	Otto-Hahn-Str. 2	+49 731 722938	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/neu-ulm-otto-hahn-str-2	07:00 - 02:00	08:00 - 02:00	07:00 - 02:00	07:00 - 04:00	07:00 - 02:00	07:00 - 04:00	07:00 - 02:00	McDonald's Restaurant	Gerhard Schmid
676	866	51.3452534331	12.379715397	Leipzig	04109	Leipzig, Hauptbahnhof (Oberges	Willy-Brandt-Platz	+49 341 9617251	True	False	True	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/leipzig-willy-brandt-platz	24h	24h	24h	24h	24h	24h	24h	McDonald's Restaurant	McDonald's Deutschland LLC
2724	1229	54.1083123854	12.0360039748	Lambrechtshagen	18069	Rostock, Sievershagen	Alt Sievershagen 1d	+49 381 1282704	False	True	False	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/lambrechtshagen-alt-sievershagen-1d	07:00 - 01:00	07:00 - 01:00	07:00 - 01:00	07:00 - 01:00	07:00 - 01:00	07:00 - 01:00	07:00 - 01:00	McDonald's Restaurant	Wellmann Sievershagen GmbH
2980	1509	51.750096	14.325159	Cottbus	03046	Cottbus, Hauptbahnhof	Vetschauer Str. 70 (Hauptbahnhof)	+49 355 4838100	False	False	False	True	True	False	False	None	None	https://www.mcdonalds.de/restaurant/cottbus-vetschauer-str-70-hauptbahnhof	06:00 - 22:00	06:00 - 22:00	06:00 - 22:00	06:00 - 22:00	06:00 - 22:00	06:00 - 22:00	06:00 - 22:00	McDonald's Restaurant	Peter Baumann Systemgastronomie e.K.
165	300	48.1614809	11.58862	München	80802	München, Feilitzschstr.	Feilitzschstr. 13	+49 89 34023191	False	False	False	True	True	False	False	None	None	https://www.mcdonalds.de/restaurant/muenchen-feilitzschstr-13	08:00 - 02:00	08:00 - 02:00	08:00 - 03:00	08:00 - 05:00	08:00 - 02:00	08:00 - 05:00	08:00 - 02:00	McDonald's Restaurant	A + M Systemgastronomie GmbH
421	578	50.919983143	10.721546057	Gotha (OT Ülleben)	99867	Gotha, Gewerbepark	Dr.-Troch-Str. 4	+49 3621 709258	False	True	False	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/gotha-ot-uelleben-dr-troch-str-4	07:00 - 00:00	09:00 - 00:00	07:00 - 00:00	07:00 - 02:00	07:00 - 00:00	07:00 - 02:00	07:00 - 00:00	McDonald's Restaurant	Uwe Kurth Systemgastronomie e.K.
677	867	51.1212404727	9.27633759827	Fritzlar	34560	Fritzlar, Alte Wildungerstr.	Alte Wildunger Str.	+49 5622 915178	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/fritzlar-alte-wildunger-str	07:00 - 01:00	07:00 - 01:00	07:00 - 01:00	24h	07:00 - 01:00	24h	07:00 - 01:00	McDonald's Restaurant	Marc Sachse Familienrestaurant e.K.
2981	1510	52.429092	10.788315	Wolfsburg	38440	Wolfsburg, Hauptbahnhof	Willy-Brandt-Platz 3	+49 5361 2727549	False	False	False	True	True	False	False	None	None	https://www.mcdonalds.de/restaurant/wolfsburg-willy-brandt-platz-3	05:30 - 23:00	10:00 - 23:00	05:30 - 23:00	05:30 - 23:00	05:30 - 23:00	05:30 - 23:00	05:30 - 23:00	McDonald's Restaurant	Bredberg Systemgastronomie GmbH & Co. KG
166	301	53.5632568602	9.92369872477	Hamburg	22761	Hamburg, Stresemannstr.	Stresemannstr. 354	+49 40 8507879	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/hamburg-stresemannstr-354	07:00 - 01:00	08:00 - 01:00	07:00 - 01:00	07:00 - 04:00	07:00 - 01:00	07:00 - 04:00	07:00 - 01:00	McDonald's Restaurant	Oliver Bayer Systemgastronomie Bahrenfeld GmbH
422	579	52.0303008731	11.7067460703	Schönebeck	39218	Schönebeck, Magdeburger Str.	Am Stremsgraben 6	+49 3928 81676	False	True	False	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/schoenebeck-am-stremsgraben-6	07:00 - 01:00	07:00 - 01:00	07:00 - 01:00	07:00 - 01:00	07:00 - 01:00	07:00 - 01:00	07:00 - 01:00	McDonald's Restaurant	Rieke Schönebeck GmbH & Co. KG
678	868	51.1972020247	10.0183896279	Eschwege	37269	Eschwege, Landstr./B 249	Landstr. 6	+49 5651 220325	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/eschwege-landstr-6	07:00 - 01:00	07:00 - 01:00	07:00 - 01:00	07:00 - 06:00	07:00 - 01:00	07:00 - 06:00	07:00 - 01:00	McDonald's Restaurant	M. Sachse Familiengastronomie e.K.
2726	1231	51.4376089353	14.2632534875	Hoyerswerda	02977	Hoyerswerda, Lausitz-Center	Lausitzer Platz 3 (Lausitz-Center)	+49 3571 600620	False	False	False	True	True	False	False	None	None	https://www.mcdonalds.de/restaurant/hoyerswerda-lausitzer-platz-3-lausitz-center	09:00 - 20:00	geschlossen	09:00 - 20:00	09:00 - 20:00	09:00 - 20:00	09:00 - 18:00	09:00 - 20:00	McDonald's Restaurant	Peter Baumann Systemgastronomie e.K.
2982	1511	50.332735	8.760291	Friedberg	61169	Friedberg, Bahnhof	Hanauer Str. 44	+49 6031 1613684	False	False	False	True	True	False	False	None	None	https://www.mcdonalds.de/restaurant/friedberg-hanauer-str-44	07:00 - 23:00	09:00 - 23:00	07:00 - 23:00	07:00 - 23:00	07:00 - 23:00	09:00 - 23:00	07:00 - 23:00	McDonald's Restaurant	Frank Buchner Systemgastronomie e.K.
167	302	49.4541085051	7.7909933132	Kaiserslautern	67657	Kaiserslautern, Mainzer Str.	Mainzer Str. 97	+49 631 470244	False	True	False	True	True	False	False	None	None	https://www.mcdonalds.de/restaurant/kaiserslautern-mainzer-str-97	06:00 - 00:00	08:00 - 00:00	06:00 - 00:00	06:00 - 02:00	06:00 - 00:00	06:00 - 02:00	06:00 - 00:00	McDonald's Restaurant	SIPKO 3 Koch e.K.
423	580	51.8181014615	9.8362890325	Einbeck	37574	Einbeck, Unter dem Klapperwege	Hansestr. 3	+49 5561 971707	False	True	False	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/einbeck-hansestr-3	08:00 - 00:00	08:00 - 00:00	08:00 - 00:00	08:00 - 07:59	08:00 - 00:00	08:00 - 07:59	08:00 - 00:00	McDonald's Restaurant	Systemgastronomie Einbeck Maike Neuenroth e. K.
679	869	50.7338042011	9.24087104847	Alsfeld	36304	Alsfeld, Rasthof Pfefferhöhe	Rasthof Pfefferhöhe	+49 6631 918090	False	True	False	True	True	False	False	None	None	https://www.mcdonalds.de/restaurant/alsfeld-rasthof-pfefferhoehe	06:00 - 02:00	06:00 - 02:00	06:00 - 02:00	06:00 - 02:00	06:00 - 02:00	06:00 - 02:00	06:00 - 02:00	McDonald's Restaurant	Stark Gastronomie GmbH & Co. KG
2727	1232	48.05683025	11.6022298092	Unterhaching	82008	Unterhaching, Grünwalder Weg	Grünwalder Weg 32	+49 89 61203763	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/unterhaching-gruenwalder-weg-32	07:00 - 01:00	08:00 - 01:00	07:00 - 01:00	07:00 - 02:00	07:00 - 01:00	07:00 - 02:00	07:00 - 01:00	McDonald's Restaurant	McDonald's Deutschland LLC
2983	1512	50.121412	8.929876	Hanau	63450	Hanau, Hauptbahnhof	Am Hauptbahnhof 14a	+49 6181 6756580	False	False	False	True	True	False	False	None	None	https://www.mcdonalds.de/restaurant/hanau-am-hauptbahnhof-14a	05:30 - 22:30	08:00 - 22:30	05:30 - 22:30	05:30 - 22:30	05:30 - 22:30	08:00 - 22:30	05:30 - 22:30	McDonald's Restaurant	SYSTRO Restaurant GmbH & Co.KG
168	303	50.957480135	6.9019246326	Köln	50827	Köln, Venloer Str.	Venloer Str. 624	+49 221 5306368	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/koeln-venloer-str-624	06:30 - 03:00	06:30 - 03:00	06:30 - 03:00	24h	06:30 - 03:00	24h	06:30 - 03:00	McDonald's Restaurant	McDonald's Deutschland LLC
424	581	50.2567646306	11.3971860197	Marktrodach	96364	Marktrodach, Im Grieß	Im Gries 3	+49 9261 61616	False	True	False	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/marktrodach-im-gries-3	08:00 - 00:00	09:00 - 00:00	08:00 - 00:00	08:00 - 01:00	08:00 - 00:00	08:00 - 01:00	08:00 - 00:00	McDonald's Restaurant	Hubertus Elster e.K. Systemgastronomie
680	870	51.720235929	9.01645697928	Bad Driburg	33014	Bad Driburg, Dringenbergerstr.	Dringenberger Str. 91	+49 5253 932220	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/bad-driburg-dringenberger-str-91	08:00 - 01:00	08:00 - 01:00	08:00 - 01:00	08:00 - 03:00	08:00 - 01:00	08:00 - 03:00	08:00 - 01:00	McDonald's Restaurant	André Jansen Systemgastronomie
2728	1233	51.4063129356	8.57630039588	Brilon	59929	Brilon, Möhnestr.	Möhnestr. 51	+49 2961 743004	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/brilon-moehnestr-51	07:00 - 00:00	08:00 - 00:00	07:00 - 01:00	07:00 - 03:00	07:00 - 00:00	07:00 - 04:00	07:00 - 00:00	McDonald's Restaurant	Ralf Kassens Systemgastronomie
2984	1513	48.3063705437	11.8881407324	Erding	85435	Erding, Johann-Auer-Str.	Johann-Auer-Str. 1	+49 8122 2275428	False	True	False	True	True	False	True	None	None	https://www.mcdonalds.de/restaurant/erding-johann-auer-str-1	07:00 - 01:00	07:00 - 01:00	07:00 - 01:00	07:00 - 05:00	07:00 - 01:00	07:00 - 05:00	07:00 - 01:00	McDonald's Restaurant	Heinritzi GmbH & Co. Restaurant KG
169	304	53.0812271044	8.87763237231	Bremen	28329	Bremen, In der Vahr	In der Vahr 68	+49 421 4675482	False	True	False	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/bremen-in-der-vahr-68	08:00 - 00:00	08:00 - 00:00	08:00 - 00:00	08:00 - 01:00	08:00 - 00:00	08:00 - 01:00	08:00 - 00:00	McDonald's Restaurant	O.H. Systemgastronomie GmbH
681	871	51.461577714	6.99765791687	Essen	45127	Essen, Hans-Böckler-Str.	Hans-Böckler-Str. 70	+49 201 1095950	True	True	True	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/essen-hans-boeckler-str-70	24h	24h	24h	24h	24h	24h	24h	McDonald's Restaurant	McDonald's Deutschland LLC
2729	1234	51.682098398	7.813951711	Hamm	59065	Hamm, Allee-Center	Richard-Matthaei-Platz 1 (Allee-Center Hamm)	+49 2381 495945	False	False	False	True	True	False	False	None	None	https://www.mcdonalds.de/restaurant/hamm-richard-matthaei-platz-1-allee-center-hamm	09:00 - 20:00	geschlossen	09:00 - 20:00	09:00 - 20:00	09:00 - 20:00	09:00 - 20:00	09:00 - 20:00	McDonald's Restaurant	Ton Systemgastronomie e.K.
2985	1514	52.1024440541	8.19700273803	Dissen am Teutoburger Wald	49201	Dissen, Versmolder Str.	Versmolder Str. 10	+49 5421 932345	True	True	True	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/dissen-am-teutoburger-wald-versmolder-str-10	24h	24h	24h	24h	24h	24h	24h	McDonald's Restaurant	Systemgastronomie Christian Eckstein GmbH & Co. KG
170	306	48.3969457624	10.8812159115	Augsburg	86154	Augsburg, Donauwörther Str.	Donauwörther Str. 193	+49 821 2190039	False	True	False	True	True	False	False	None	None	https://www.mcdonalds.de/restaurant/augsburg-donauwoerther-str-193	08:00 - 00:00	08:00 - 00:00	08:00 - 00:00	08:00 - 01:00	08:00 - 00:00	08:00 - 01:00	08:00 - 00:00	McDonald's Restaurant	Hendrikx Systemgastronomie e.K.
426	583	48.138929718	11.566318677	München	80335	München, Karlsplatz	Karlsplatz 10	+49 89 54505776	False	False	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/muenchen-karlsplatz-10	07:00 - 06:00	08:00 - 06:00	07:00 - 06:00	07:00 - 06:59	07:00 - 06:00	08:00 - 07:00	07:00 - 06:00	McDonald's Restaurant	McDonald's Deutschland LLC
682	872	52.2335970802	9.24735744358	Auetal	31749	Rehren, Altes Feld	Altes Feld 16	+49 5752 92110	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/auetal-altes-feld-16	08:00 - 23:00	08:00 - 23:00	08:00 - 23:00	08:00 - 00:00	08:00 - 23:00	08:00 - 00:00	08:00 - 23:00	McDonald's Restaurant	GWK Rehren GmbH
2730	1235	49.9245791808	7.82577705005	Waldlaubersheim	55444	Waldlaubersheim, Auf dem Stein	Auf Dem Stein 2	+49 6707 915214	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/waldlaubersheim-auf-dem-stein-2	06:00 - 01:00	08:00 - 01:00	06:00 - 01:00	06:00 - 02:00	06:00 - 01:00	06:00 - 02:00	06:00 - 01:00	McDonald's Restaurant	Michael Gollor
2986	1515	48.3532920091	11.788802605	München-Flughafen	85356	München, Flughafen - Airport C	Airport Center, Terminalstr. Mitte 18	+49 89 97593140	True	True	True	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/muenchen-flughafen-airport-center-terminalstr-mitte-18	24h	24h	24h	24h	24h	24h	24h	McDonald's Restaurant	Allresto Flughafen München Hotel und Gaststätten GmbH
171	307	49.1257882514	9.22397353705	Heilbronn	74074	Heilbronn, Stuttgarter Str.	Happenbacher Str. 3	+49 7131 570609	False	True	False	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/heilbronn-happenbacher-str-3	08:00 - 02:00	09:00 - 02:00	08:00 - 02:00	08:00 - 03:00	08:00 - 02:00	08:00 - 03:00	08:00 - 02:00	McDonald's Restaurant	Walter Blank GmbH
427	584	50.1337960267	11.0448825337	Lichtenfels	96215	Lichtenfels, Bamberger Str.	Bamberger Str. 98	+49 9571 6363	False	True	False	True	True	False	False	None	None	https://www.mcdonalds.de/restaurant/lichtenfels-bamberger-str-98	08:00 - 00:00	08:00 - 00:00	08:00 - 00:00	08:00 - 02:00	08:00 - 00:00	08:00 - 02:00	08:00 - 00:00	McDonald's Restaurant	Hubertus Elster e.K. Systemgastronomie
683	874	49.2743940529	8.6950703889	Rauenberg	69231	Rauenberg, Hohenaspen	Hohenaspen 38	+49 6222 661356	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/rauenberg-hohenaspen-38	07:00 - 01:00	00:00 - 01:00	07:00 - 01:00	07:00 - 00:00	07:00 - 01:00	24h	07:00 - 01:00	McDonald's Restaurant	Heck Rauenberg KG
2731	1236	49.5130143689	6.75391936763	Losheim am See	66679	Losheim, Haagstr.	Haagstr. 55	+49 6872 5050088	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/losheim-am-see-haagstr-55	09:00 - 00:00	09:00 - 00:00	09:00 - 00:00	09:00 - 03:00	09:00 - 00:00	09:00 - 03:00	09:00 - 00:00	McDonald's Restaurant	Markus Weber e.K.
2987	1516	53.56375855	9.9656841393	Hamburg	20357	Hamburg, S-Bahnhof Sternschanz	S-Bahnhof Sternschanze	+49 40 23517458	False	False	False	True	True	False	False	None	None	https://www.mcdonalds.de/restaurant/hamburg-s-bahnhof-sternschanze	11:00 - 23:00	11:00 - 23:00	11:00 - 23:00	11:00 - 02:00	11:00 - 23:00	11:00 - 02:00	11:00 - 23:00	McDonald's Restaurant	Oliver Bayer Systemgastronomie Dammtor e.K.
172	308	48.2898813752	10.8973115091	Königsbrunn	86343	Königsbrunn, Haunstetter Str.	Haunstetter Str. 21	+49 8231 915430	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/koenigsbrunn-haunstetter-str-21	08:00 - 01:00	08:00 - 01:00	08:00 - 01:00	08:00 - 03:00	08:00 - 01:00	08:00 - 03:00	08:00 - 01:00	McDonald's Restaurant	Andreas Schoft Systemgastronomie e.K.
428	585	53.6087298775	10.0460823941	Hamburg	22309	Hamburg, Steilshooper Allee	Steilshooper Allee 5-7	+49 40 6327731	False	True	False	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/hamburg-steilshooper-allee-5-7	07:00 - 02:00	07:00 - 02:00	07:00 - 02:00	24h	07:00 - 02:00	24h	07:00 - 02:00	McDonald's Restaurant	McDonald's Deutschland LLC
684	875	51.1652283321	13.489365045	Meißen	01662	Meißen, Fabrikstr.	Fabrikstr. 12	+49 3521 730915	False	True	False	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/meissen-fabrikstr-12	08:00 - 00:00	09:00 - 00:00	08:00 - 00:00	08:00 - 01:00	08:00 - 00:00	08:00 - 01:00	08:00 - 00:00	McDonald's Restaurant	Willy Dany Restaurantbetriebsgesellschaft mbH & Co. Service KG
2732	1238	49.8715902327	8.63938990514	Darmstadt	64295	Darmstadt, Rheinstr. (Aral)	Rheinstr. 69	+49 6151 6679992	False	False	False	True	True	False	False	None	None	https://www.mcdonalds.de/restaurant/darmstadt-rheinstr-69	08:00 - 00:00	10:00 - 00:00	08:00 - 00:00	08:00 - 02:00	08:00 - 00:00	09:00 - 02:00	08:00 - 00:00	McDonald's Restaurant	Des Plaines GmbH & Co. KG
2988	1517	49.1959881693	12.0593501333	Burglengenfeld	93133	Burglengenfeld, Regensburger S	Regensburger Str. 66	+49 9471 6041483	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/burglengenfeld-regensburger-str-66	08:00 - 00:00	08:00 - 00:00	08:00 - 00:00	08:00 - 03:00	08:00 - 00:00	08:00 - 03:00	08:00 - 00:00	McDonald's Restaurant	Systemgastronomie Günther Homm
173	309	49.403488503	8.6771659533	Heidelberg	69115	Heidelberg, Hauptbahnhof	Willy-Brandt-Platz 4	+49 6221 24280	False	False	False	True	True	False	True	None	None	https://www.mcdonalds.de/restaurant/heidelberg-willy-brandt-platz-4	06:00 - 01:00	06:00 - 01:00	06:00 - 01:00	06:00 - 04:00	06:00 - 01:00	06:00 - 04:00	06:00 - 01:00	McDonald's Restaurant	Heck HD Bahnhof KG
429	586	51.4881313736	9.0073684886	Diemelstadt	34474	Diemelstadt, Svg Autohof (A44)	Wrexer Teich 1a	+49 5694 8070	True	True	True	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/diemelstadt-wrexer-teich-1a	24h	24h	24h	24h	24h	24h	24h	McDonald's Restaurant	Bernd Müller Restaurantbetrieb GmbH
685	876	51.327705941	12.3101589976	Leipzig	04179	Leipzig, Saarländer Str.	Saarländer Str. 2	+49 341 4806944	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/leipzig-saarlaender-str-2	07:00 - 01:00	07:00 - 01:00	07:00 - 01:00	07:00 - 02:00	07:00 - 01:00	07:00 - 02:00	07:00 - 01:00	McDonald's Restaurant	Stefan Timme Familiengastronomie e.K.
2733	1239	47.5907362295	7.59238607093	Weil am Rhein	79576	Weil Am Rhein, Rhein-Center	Hauptstr. 437	+49 7621 665412	False	False	False	True	True	False	False	None	None	https://www.mcdonalds.de/restaurant/weil-am-rhein-hauptstr-437	09:00 - 20:00	geschlossen	09:00 - 20:00	09:00 - 20:00	09:00 - 20:00	09:00 - 20:00	09:00 - 20:00	McDonald's Restaurant	Sieberer Restaurant KG
2989	1518	48.0193360439	10.2732530876	Ungerhausen	87781	Ungerhausen, Gutenbergstr. 4	Gutenbergstr. 6	+49 8393 922149	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/ungerhausen-gutenbergstr-6	08:00 - 23:00	08:00 - 23:00	08:00 - 23:00	08:00 - 01:00	08:00 - 23:00	08:00 - 01:00	08:00 - 23:00	McDonald's Restaurant	Kielhorn Ungerhausen KG
3501	1711	48.6451180686	11.5180738498	Reichertshofen	85084	Reichertshofen, Am Auer Bach	Am Auer Bach 2	+49 8453 3347754	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/reichertshofen-am-auer-bach-2	06:00 - 02:00	06:00 - 02:00	06:00 - 02:00	06:00 - 05:00	06:00 - 02:00	06:00 - 05:00	06:00 - 02:00	McDonald's Restaurant	McDonald's Deutschland LLC
174	310	49.9716490783	8.27046743285	Mainz am Rhein	55129	Mainz, Curiestr.	Curiestr. 1	+49 6131 911605	False	True	False	True	True	False	False	None	None	https://www.mcdonalds.de/restaurant/mainz-am-rhein-curiestr-1	08:00 - 01:00	08:00 - 01:00	08:00 - 01:00	08:00 - 04:00	08:00 - 01:00	08:00 - 04:00	08:00 - 01:00	McDonald's Restaurant	VDB Restaurant GmbH & Co. KG
